MAL_ID,Name,Score,English.name,Action,Adventure,Cars,Comedy,Dementia,Demons,Drama,Fantasy,Game,Historical,Horror,Josei,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Police,Psychological,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Space,Sports,Super Power,Supernatural,Thriller,Vampire,RatingG - All Ages,RatingPG - Children,RatingPG-13 - Teens 13 or older,RatingR - 17+ (violence & profanity),TypeMovie,TypeMusic,TypeONA,TypeOVA,TypeSpecial,TypeTV,Year_Premiered,Source4-koma manga,SourceBook,SourceCard game,SourceDigital manga,SourceGame,SourceLight novel,SourceManga,SourceMusic,SourceNovel,SourceOriginal,SourceOther,SourcePicture book,SourceRadio,SourceUnknown,SourceVisual novel,SourceWeb manga
33983,Onihei,7.31,Onihei,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33985,Bloodivores,5.51,Bloodivores,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33988,Demi-chan wa Kataritai,7.62,Interviews With Monster Girls,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33994,Servamp Specials,6.93,Unknown,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33997,Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,6.78,Unknown,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34003,Nameless,6.26,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34006,Kakuchou Shoujo-kei Trinary,6.05,Augmented Reality Girls Trinary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34008,Days (TV) OVA,6.86,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34009,To Be Hero,7,TO BE HERO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34012,Isekai Shokudou,7.35,Restaurant to Another World,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34013,Hagane Orchestra,5.58,Hagane Orchestra,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34016,Hatsukoi Monster: Mou Chotto dake Tsuzukunja,6.1,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34028,Idol Jihen,5.68,Idol Incidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34032,King of Prism: Pride the Hero,6.85,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34034,Pokemon Sun & Moon,6.84,Pokémon the Series:Sun & Moon,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34036,Detective Conan: Episode One - The Great Detective Turned Small,8.27,Unknown,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34039,L'Œil du cyclone,6.03,Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34048,Seoul-yeok,5.82,Seoul Station,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34050,Tonari no Onigiri-kun,5.27,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34052,100% Pascal-sensei (TV),5.72,100% Teacher Pascal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34055,Berserk 2nd Season,6.69,Berserk:Season II,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34060,Dead World,3.58,Unknown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34076,Uchouten Kazoku 2,8.13,The Eccentric Family 2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34077,Cardfight!! Vanguard G: Next,6.59,Cardfight!! Vanguard G NEXT,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34085,Sakura Nagashi,7.03,Unknown,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34086,Tales of Zestiria the Cross 2nd Season,7.35,Unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34088,Chiruran: Nibun no Ichi,5.67,Chiruran 1/2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34096,Gintama.,8.99,Gintama Season 5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34100,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,7.98,Fate/kaleid liner Prisma Illya:Vow in the Snow,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34102,Sakurada Reset,7.37,Sagrada Reset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,7.54,Danganronpa 3:The End of Hope's Peak High School - Hope Arc,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34104,Knight's & Magic,7.13,Knight's & Magic,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34106,Kyoukai no Rinne (TV) 3rd Season,7.07,RIN-NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34117,Otousan wa Ai no Hito,6.44,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34118,Pride,5.57,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34120,Kizuna (ONA),5.8,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34121,Itsumo Kokoro ni Ho,5.58,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34125,High School Fleet OVA,7.21,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34126,Rewrite 2nd Season,7.26,Rewrite:Moon and Terra,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34134,One Punch Man 2nd Season,7.41,Unknown,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34136,Orange: Mirai,7.44,Unknown,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34140,Eyedrops,5.22,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34148,Nyanko Days,6.61,Nyanko Days,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,7.19,Unknown,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34153,Eyedrops Episode 0,5.11,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34161,Overlord Movie 1: Fushisha no Ou,7.62,Overlord:The Undead King,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34165,Oishi-sa Hajikeru! One Piece,6.02,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34173,Buddy Go! 2,6.17,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34176,Zero kara Hajimeru Mahou no Sho,7.1,Unknown,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34177,Tenshi no 3P!,6.66,Angel's 3Piece!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34178,Inazuma Eleven: Outer Code,6.8,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34179,Ima no Watashi ni Dekiru Koto...,5.77,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34197,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori OVA",6.21,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34204,Hibike! Euphonium 2 Specials,6.68,Sound! Euphonium 2 Specials,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34208,Escha Chron,6.47,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34223,Forest Fairy Five,3.47,Forest Fairy Five,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34238,Osomatsu-san: Ouma de Kobanashi,7.27,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34239,Mutsugo to Ouma no Monogatari,6.23,The Story of the Sextuplets and a Horse,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34240,Shelter,8.34,Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34243,Miss Monochrome: Music Clips,6.31,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,6.82,Unknown,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34252,Star Beat!: Hoshi no Kodou,6.82,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34257,Cinderella Girls Gekijou,6.54,THE IDOLM@STER CINDERELLA GIRLS Theater,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34262,Oushitsu Kyoushi Heine,7.47,The Royal Tutor,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34279,Grancrest Senki,7.25,Record of Grancrest War,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34280,Gamers!,6.92,Gamers!,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34283,Nobunaga no Shinobi: Nobunaga to Minarai Shinobi,6.7,Ninja Girl & Samurai Master:Episode 0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,7.64,Yuki Yuna is a Hero:The Washio Sumi Chapter,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34289,Schoolgirl Strikers: Animation Channel,5.72,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34290,Kirakira☆Precure A La Mode,6.92,Unknown,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34292,Kamigami no Ki,5.97,Kamigami no Ki,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34295,Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends,6.11,Ai-Mai-Mi Surgical Friends,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34299,Digimon Adventure tri. 4: Soushitsu,7.34,Digimon Adventure tri. Loss,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34300,Quanzhi Fashi,7.29,QUANZHIFASHI,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34302,Precure Dream Stars! Movie,6.81,Unknown,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34304,PriPara Movie: Mi~nna de Kagayake! Kirarin☆Star Live!,6.75,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34318,Mekakucity V's,7.38,Mekakucity V's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34321,Fate/Grand Order: First Order,6.78,Fate/Grand Order -First Order-,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34324,Chiryokumaru,5.17,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34325,Pokemon XY&Z Specials,7.02,Unknown,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34332,Hulaing Babies,5.88,Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34337,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,6.26,Ikemen Sengoku:Bromances Across Time,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34338,Lost Song,7.01,Unknown,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
